m,l0,phi,eps,is_sat
0.022613065,0.05557789,0.96098137,0.0049265227,False
0.025125628,0.05557789,0.98181665,0.0069724633,False
0.027638191,0.05557789,1.0003307,0.009009512,False
0.030150753,0.05557789,1.0169408,0.011043016,False
0.032663316,0.05557789,1.0319644,0.013077689,False
0.03517588,0.05557789,1.0456477,0.015115249,False
0.03768844,0.05557789,1.0581858,0.017158391,False
0.040201005,0.05557789,1.0697349,0.019207943,False
0.042713568,0.05557789,1.080423,0.021264154,False
0.04522613,0.05557789,1.0903548,0.023328079,False
0.047738694,0.05557789,1.0996184,0.02539926,False
0.050251257,0.05557789,1.1082878,0.027478263,False
0.05276382,0.05557789,1.1164254,0.02956458,False
0.055276383,0.05557789,1.1240848,0.031658623,False
0.057788946,0.05557789,1.1313123,0.033760056,False
0.060301505,0.05557789,1.138148,0.035868693,False
0.06281407,0.05557789,1.1446267,0.03798477,False
0.06532663,0.05557789,1.1507795,0.040107355,False
0.0678392,0.05557789,1.156633,0.042237073,False
0.07035176,0.05557789,1.1622114,0.04437308,False
0.072864324,0.05557789,1.1675359,0.046515442,False
0.07537688,0.05557789,1.1726257,0.048664674,False
0.07788945,0.05557789,1.1774974,0.050819423,False
0.08040201,0.05557789,1.1821666,0.05298169,False
0.08291457,0.05557789,1.1866472,0.055149265,False
0.085427135,0.05557789,1.1909521,0.057320416,False
0.087939695,0.05557789,1.195092,0.059498914,False
0.09045226,0.05557789,1.1990775,0.061682403,False
0.09296482,0.05557789,1.2029182,0.06387143,False
0.09547739,0.05557789,1.2066225,0.06606536,False
0.09798995,0.05557789,1.2101984,0.06826482,False
0.10050251,0.05557789,1.2136534,0.070469126,False
0.10301507,0.05557789,1.2169942,0.07267815,False
0.10552764,0.05557789,1.2202265,0.074892424,False
0.1080402,0.05557789,1.2233567,0.07711069,False
0.110552765,0.05557789,1.2263896,0.07933406,False
0.113065325,0.05557789,1.2293305,0.081561714,False
0.11557789,0.05557789,1.2321836,0.083794355,False
0.11809045,0.05557789,1.2349535,0.08603034,False
0.12060301,0.05557789,1.2376441,0.088271074,False
0.12311558,0.05557789,1.2402589,0.090516,False
0.12562814,0.05557789,1.2428015,0.0927652,False
0.1281407,0.05557789,1.2452751,0.09501814,False
0.13065326,0.05557789,1.2476829,0.0972753,False
0.13316582,0.05557789,1.2500275,0.09953655,False
0.1356784,0.05557789,1.2523118,0.10180161,False
0.13819095,0.05557789,1.254538,0.104070336,False
0.14070351,0.05557789,1.256709,0.10634295,False
0.14321607,0.05557789,1.2588265,0.10861915,False
0.14572865,0.05557789,1.260893,0.11089934,False
0.1482412,0.05557789,1.2629102,0.11318299,False
0.15075377,0.05557789,1.2648802,0.11547032,False
0.15326633,0.05557789,1.2668047,0.117761165,False
0.1557789,0.05557789,1.2686853,0.120055445,False
0.15829146,0.05557789,1.2705238,0.12235321,False
0.16080402,0.05557789,1.2723216,0.124654636,False
0.16331658,0.05557789,1.2740802,0.12695919,False
0.16582914,0.05557789,1.2755008,0.12891649,True
0.16834171,0.05557789,1.2755008,0.12921746,True
0.17085427,0.05557789,1.2755008,0.12951449,True
0.17336683,0.05557789,1.2755008,0.12980641,True
0.17587939,0.05557789,1.2755008,0.1300889,True
0.17839196,0.05557789,1.2755008,0.13036889,True
0.18090452,0.05557789,1.2755008,0.13064612,True
0.18341708,0.05557789,1.2755008,0.13095152,True
0.18592964,0.05557789,1.2755008,0.13123065,True
0.18844222,0.05557789,1.2755008,0.13150726,True
0.19095477,0.05557789,1.2755008,0.13178906,True
0.19346733,0.05557789,1.2755008,0.13205497,True
0.1959799,0.05557789,1.2755008,0.13231891,True
0.19849247,0.05557789,1.2755008,0.13259432,True
0.20100503,0.05557789,1.2755008,0.13286152,True
0.20351759,0.05557789,1.2755008,0.13312729,True
0.20603015,0.05557789,1.2755008,0.13339138,True
0.2085427,0.05557789,1.2755008,0.13365425,True
0.21105528,0.05557789,1.2755008,0.13391626,True
0.21356784,0.05557789,1.2755008,0.13413912,True
0.2160804,0.05557789,1.2755008,0.13439387,True
0.21859296,0.05557789,1.2755008,0.13469349,True
0.22110553,0.05557789,1.2755008,0.1349462,True
0.22361809,0.05557789,1.2755008,0.1352108,True
0.22613065,0.05557789,1.2755008,0.13546742,True
0.22864321,0.05557789,1.2755008,0.1357587,True
0.23115578,0.05557789,1.2755008,0.13600878,True
0.23366834,0.05557789,1.2755008,0.13623504,True
0.2361809,0.05557789,1.2755008,0.13648473,True
0.23869346,0.05557789,1.2755008,0.13674246,True
0.24120602,0.05557789,1.2755008,0.13699614,True
0.2437186,0.05557789,1.2755008,0.13724983,True
0.24623115,0.05557789,1.2755008,0.13750307,True
0.24874371,0.05557789,1.2755008,0.13775618,True
0.2512563,0.05557789,1.2755008,0.13800907,True
0.25376883,0.05557789,1.2755008,0.13826261,True
0.2562814,0.05557789,1.2755008,0.13851543,True
0.25879398,0.05557789,1.2755008,0.13876837,True
0.26130652,0.05557789,1.2755008,0.13902125,True
0.2638191,0.05557789,1.2755008,0.1392743,True
0.26633164,0.05557789,1.2755008,0.13952754,True
0.26884422,0.05557789,1.2755008,0.13978069,True
0.2713568,0.05557789,1.2755008,0.14003414,True
0.27386934,0.05557789,1.2755008,0.14028798,True
0.2763819,0.05557789,1.2755008,0.14054197,True
0.27889448,0.05557789,1.2755008,0.14079633,True
0.28140703,0.05557789,1.2755008,0.14105076,True
0.2839196,0.05557789,1.2755008,0.14130579,True
0.28643215,0.05557789,1.2755008,0.1415609,True
0.28894472,0.05557789,1.2755008,0.14181662,True
0.2914573,0.05557789,1.2755008,0.14207263,True
0.29396984,0.05557789,1.2755008,0.14232919,True
0.2964824,0.05557789,1.2755008,0.14258617,True
0.29899496,0.05557789,1.2755008,0.14284353,True
0.30150753,0.05557789,1.2755008,0.1431014,True
0.3040201,0.05557789,1.2755008,0.14335991,True
0.30653265,0.05557789,1.2755008,0.14361204,True
0.30904523,0.05557789,1.2755008,0.1438683,True
0.3115578,0.05557789,1.2755008,0.14412525,True
0.31407034,0.05557789,1.2755008,0.14438269,True
0.31658292,0.05557789,1.2755008,0.14464109,True
0.31909546,0.05557789,1.2755008,0.14490001,True
0.32160804,0.05557789,1.2755008,0.14518578,True
0.3241206,0.05557789,1.2755008,0.1454492,True
0.32663316,0.05557789,1.2755008,0.14571339,True
0.32914573,0.05557789,1.2755008,0.14597826,True
0.33165827,0.05557789,1.2755008,0.14624397,True
0.33417085,0.05557789,1.2755008,0.14651039,True
0.33668342,0.05557789,1.2755008,0.14677748,True
0.33919597,0.05557789,1.2755008,0.1470456,True
0.34170854,0.05557789,1.2755008,0.1473144,True
0.34422112,0.05557789,1.2755008,0.1475841,True
0.34673366,0.05557789,1.2755008,0.14785464,True
0.34924623,0.05557789,1.2755008,0.14814578,True
0.35175878,0.05557789,1.2755008,0.14841485,True
0.35427135,0.05557789,1.2755008,0.14868493,True
0.35678393,0.05557789,1.2755008,0.14895588,True
0.35929647,0.05557789,1.2755008,0.14922795,True
0.36180905,0.05557789,1.2755008,0.14950103,True
0.3643216,0.05557789,1.2755008,0.14977494,True
0.36683416,0.05557789,1.2755008,0.15005107,True
0.36934674,0.05557789,1.2755008,0.1503299,True
0.37185928,0.05557789,1.2755008,0.1506098,True
0.37437186,0.05557789,1.2755008,0.15089057,True
0.37688443,0.05557789,1.2755008,0.15117252,True
0.37939698,0.05557789,1.2755008,0.15145536,True
0.38190955,0.05557789,1.2755008,0.15173946,True
0.3844221,0.05557789,1.2755008,0.15202437,True
0.38693467,0.05557789,1.2755008,0.15231054,True
0.38944724,0.05557789,1.2755008,0.15259777,True
0.3919598,0.05557789,1.2755008,0.15288611,True
0.39447236,0.05557789,1.2755008,0.15317559,True
0.39698493,0.05557789,1.2755008,0.15346631,True
0.39949748,0.05557789,1.2755008,0.15375814,True
0.40201005,0.05557789,1.2755008,0.15405102,True
0.4045226,0.05557789,1.2755008,0.15434524,True
0.40703517,0.05557789,1.2755008,0.15464066,True
0.40954775,0.05557789,1.2755008,0.15493733,True
0.4120603,0.05557789,1.2755008,0.15523511,True
0.41457286,0.05557789,1.2755008,0.15553424,True
0.4170854,0.05557789,1.2755008,0.15583453,True
0.41959798,0.05557789,1.2755008,0.15613624,True
0.42211056,0.05557789,1.2755008,0.15643917,True
0.4246231,0.05557789,1.2755008,0.15674323,True
0.42713568,0.05557789,1.2755008,0.15706673,True
0.42964825,0.05557789,1.2755008,0.15737101,True
0.4321608,0.05557789,1.2755008,0.1576767,True
0.43467337,0.05557789,1.2755008,0.1579837,True
0.4371859,0.05557789,1.2755008,0.15829961,True
0.4396985,0.05557789,1.2755008,0.15860952,True
0.44221106,0.05557789,1.2755008,0.1589209,True
0.4447236,0.05557789,1.2755008,0.15923351,True
0.44723618,0.05557789,1.2755008,0.1595477,True
0.44974872,0.05557789,1.2755008,0.15986338,True
0.4522613,0.05557789,1.2755008,0.16018048,True
0.45477387,0.05557789,1.2755008,0.16049914,True
0.45728642,0.05557789,1.2755008,0.16081926,True
0.459799,0.05557789,1.2755008,0.16115956,True
0.46231157,0.05557789,1.2755008,0.16148272,True
0.4648241,0.05557789,1.2755008,0.16180736,True
0.46733668,0.05557789,1.2755008,0.1621338,True
0.46984923,0.05557789,1.2755008,0.16246158,True
0.4723618,0.05557789,1.2755008,0.1627911,True
0.47487438,0.05557789,1.2755008,0.16312236,True
0.47738692,0.05557789,1.2755008,0.16345516,True
0.4798995,0.05557789,1.2755008,0.16378959,True
0.48241204,0.05557789,1.2755008,0.16412574,True
0.4849246,0.05557789,1.2755008,0.16446358,True
0.4874372,0.05557789,1.2755008,0.16480304,True
0.48994973,0.05557789,1.2755008,0.16515984,True
0.4924623,0.05557789,1.2755008,0.16549474,True
0.49497488,0.05557789,1.2755008,0.16583961,True
0.49748743,0.05557789,1.2755008,0.16618608,True
0.5,0.05557789,1.2755008,0.16653442,True
0.0,0.055879395,0.011177397,3.642417e-07,False
0.0025125628,0.055879395,0.49365124,3.9440926e-07,False
0.0050251256,0.055879395,0.6374382,4.35927e-07,False
0.007537688,0.055879395,0.72665673,5.095594e-07,False
0.010050251,0.055879395,0.7905074,6.1605175e-07,False
0.012562814,0.055879395,0.83970237,7.416852e-07,False
0.015075376,0.055879395,0.8793945,8.933348e-07,False
0.01758794,0.055879395,0.91215307,0.0007418343,False
0.020100502,0.055879395,0.9395011,0.002855195,False
0.022613065,0.055879395,0.96318084,0.004928165,False
0.025125628,0.055879395,0.9839774,0.006978651,False
0.027638191,0.055879395,1.0024543,0.009021401,False
0.030150753,0.055879395,1.0190295,0.011058343,False
0.032663316,0.055879395,1.0340197,0.013097011,False
0.03517588,0.055879395,1.0476714,0.015139007,False
0.03768844,0.055879395,1.0601794,0.017186418,False
0.040201005,0.055879395,1.0716999,0.019239694,False
0.042713568,0.055879395,1.0823607,0.02129979,False
0.04522613,0.055879395,1.0922668,0.02336709,False
0.047738694,0.055879395,1.1015058,0.025441881,False
0.050251257,0.055879395,1.1101514,0.027524421,False
0.05276382,0.055879395,1.1182665,0.029614072,False
0.055276383,0.055879395,1.1259042,0.031711146,False
0.057788946,0.055879395,1.1331111,0.03381568,False
0.060301505,0.055879395,1.1399269,0.035927802,False
0.06281407,0.055879395,1.1463867,0.038046625,False
0.06532663,0.055879395,1.1525211,0.04017235,False
0.0678392,0.055879395,1.1583569,0.0423047,False
0.07035176,0.055879395,1.1639183,0.044444025,False
0.072864324,0.055879395,1.1692263,0.046589263,False
0.07537688,0.055879395,1.1743002,0.048740987,False
0.07788945,0.055879395,1.1791567,0.050898734,False
0.08040201,0.055879395,1.1838108,0.053063948,False
0.08291457,0.055879395,1.1882772,0.05523411,False
0.085427135,0.055879395,1.1925683,0.057407733,False
0.087939695,0.055879395,1.1966946,0.059588656,False
0.09045226,0.055879395,1.2006671,0.06177494,False
0.09296482,0.055879395,1.2044951,0.063966244,False
0.09547739,0.055879395,1.2081872,0.06616291,False
0.09798995,0.055879395,1.2117512,0.06836478,False
0.10050251,0.055879395,1.2151947,0.07057152,False
0.10301507,0.055879395,1.218524,0.07278338,False
0.10552764,0.055879395,1.2217455,0.07499928,False
0.1080402,0.055879395,1.2248648,0.077220544,False
0.110552765,0.055879395,1.2278875,0.0794462,False
0.113065325,0.055879395,1.2308182,0.08167624,False
0.11557789,0.055879395,1.2336615,0.08391054,False
0.11809045,0.055879395,1.2364217,0.08614935,False
0.12060301,0.055879395,1.2391028,0.088392355,False
0.12311558,0.055879395,1.2417084,0.09063954,False
0.12562814,0.055879395,1.244242,0.092890866,False
0.1281407,0.055879395,1.246707,0.09514624,False
0.13065326,0.055879395,1.249106,0.09740556,False
0.13316582,0.055879395,1.2514423,0.09966891,False
0.1356784,0.055879395,1.2537184,0.10193592,False
0.13819095,0.055879395,1.2559366,0.104207166,False
0.14070351,0.055879395,1.2580997,0.10648172,False
0.14321607,0.055879395,1.2602096,0.10876032,False
0.14572865,0.055879395,1.2622684,0.11104245,False
0.1482412,0.055879395,1.2642763,0.11333573,False
0.15075377,0.055879395,1.2662412,0.11561758,False
0.15326633,0.055879395,1.2681586,0.1179102,False
0.1557789,0.055879395,1.2700324,0.12020688,False
0.15829146,0.055879395,1.2718639,0.12250661,False
0.16080402,0.055879395,1.273655,0.12481011,False
0.16331658,0.055879395,1.2754071,0.12711681,False
0.16582914,0.055879395,1.2755008,0.12752903,True
0.16834171,0.055879395,1.2755008,0.12782674,True
0.17085427,0.055879395,1.2755008,0.12813142,True
0.17336683,0.055879395,1.2755008,0.12841411,True
0.17587939,0.055879395,1.2755008,0.12869366,True
0.17839196,0.055879395,1.2755008,0.12897071,True
0.18090452,0.055879395,1.2755008,0.12926371,True
0.18341708,0.055879395,1.2755008,0.12954226,True
0.18592964,0.055879395,1.2755008,0.12981823,True
0.18844222,0.055879395,1.2755008,0.1300919,True
0.19095477,0.055879395,1.2755008,0.1303753,True
0.19346733,0.055879395,1.2755008,0.13063835,True
0.1959799,0.055879395,1.2755008,0.13090129,True
0.19849247,0.055879395,1.2755008,0.13116722,True
0.20100503,0.055879395,1.2755008,0.13143168,True
0.20351759,0.055879395,1.2755008,0.13169414,True
0.20603015,0.055879395,1.2755008,0.13195576,True
0.2085427,0.055879395,1.2755008,0.13221583,True
0.21105528,0.055879395,1.2755008,0.13244724,True
0.21356784,0.055879395,1.2755008,0.13269994,True
0.2160804,0.055879395,1.2755008,0.1329976,True
0.21859296,0.055879395,1.2755008,0.13324818,True
0.22110553,0.055879395,1.2755008,0.1335011,True
0.22361809,0.055879395,1.2755008,0.1337556,True
0.22613065,0.055879395,1.2755008,0.13405399,True
0.22864321,0.055879395,1.2755008,0.13430157,True
0.23115578,0.055879395,1.2755008,0.1345257,True
0.23366834,0.055879395,1.2755008,0.13477294,True
0.2361809,0.055879395,1.2755008,0.13501944,True
0.23869346,0.055879395,1.2755008,0.13527079,True
0.24120602,0.055879395,1.2755008,0.1355218,True
0.2437186,0.055879395,1.2755008,0.13577269,True
0.24623115,0.055879395,1.2755008,0.13602313,True
0.24874371,0.055879395,1.2755008,0.1362735,True
0.2512563,0.055879395,1.2755008,0.13652419,True
0.25376883,0.055879395,1.2755008,0.13677451,True
0.2562814,0.055879395,1.2755008,0.13702473,True
0.25879398,0.055879395,1.2755008,0.13727488,True
0.26130652,0.055879395,1.2755008,0.13752505,True
0.2638191,0.055879395,1.2755008,0.13777523,True
0.26633164,0.055879395,1.2755008,0.13802585,True
0.26884422,0.055879395,1.2755008,0.13827631,True
0.2713568,0.055879395,1.2755008,0.13852707,True
0.27386934,0.055879395,1.2755008,0.13877815,True
0.2763819,0.055879395,1.2755008,0.13902958,True
0.27889448,0.055879395,1.2755008,0.13928105,True
0.28140703,0.055879395,1.2755008,0.13953272,True
0.2839196,0.055879395,1.2755008,0.13978508,True
0.28643215,0.055879395,1.2755008,0.14003715,True
0.28894472,0.055879395,1.2755008,0.14029032,True
0.2914573,0.055879395,1.2755008,0.14054358,True
0.29396984,0.055879395,1.2755008,0.1407974,True
0.2964824,0.055879395,1.2755008,0.14105153,True
0.29899496,0.055879395,1.2755008,0.14130618,True
0.30150753,0.055879395,1.2755008,0.14156137,True
0.3040201,0.055879395,1.2755008,0.14181724,True
0.30653265,0.055879395,1.2755008,0.1420701,True
0.30904523,0.055879395,1.2755008,0.14232358,True
0.3115578,0.055879395,1.2755008,0.1425778,True
0.31407034,0.055879395,1.2755008,0.14283246,True
0.31658292,0.055879395,1.2755008,0.14308798,True
0.31909546,0.055879395,1.2755008,0.14334418,True
0.32160804,0.055879395,1.2755008,0.14362325,True
0.3241206,0.055879395,1.2755008,0.14388384,True
0.32663316,0.055879395,1.2755008,0.1441452,True
0.32914573,0.055879395,1.2755008,0.14440724,True
0.33165827,0.055879395,1.2755008,0.14467002,True
0.33417085,0.055879395,1.2755008,0.14493357,True
0.33668342,0.055879395,1.2755008,0.14519794,True
0.33919597,0.055879395,1.2755008,0.14546306,True
0.34170854,0.055879395,1.2755008,0.14572899,True
0.34422112,0.055879395,1.2755008,0.14599575,True
0.34673366,0.055879395,1.2755008,0.14626339,True
0.34924623,0.055879395,1.2755008,0.14655465,True
0.35175878,0.055879395,1.2755008,0.14682092,True
0.35427135,0.055879395,1.2755008,0.14708805,True
0.35678393,0.055879395,1.2755008,0.1473561,True
0.35929647,0.055879395,1.2755008,0.14762521,True
0.36180905,0.055879395,1.2755008,0.14789537,True
0.3643216,0.055879395,1.2755008,0.14816135,True
0.36683416,0.055879395,1.2755008,0.14843616,True
0.36934674,0.055879395,1.2755008,0.14871204,True
0.37185928,0.055879395,1.2755008,0.14898889,True
0.37437186,0.055879395,1.2755008,0.14926666,True
0.37688443,0.055879395,1.2755008,0.14954554,True
0.37939698,0.055879395,1.2755008,0.14982532,True
0.38190955,0.055879395,1.2755008,0.15010634,True
0.3844221,0.055879395,1.2755008,0.15038815,True
0.38693467,0.055879395,1.2755008,0.15067132,True
0.38944724,0.055879395,1.2755008,0.15095551,True
0.3919598,0.055879395,1.2755008,0.15124074,True
0.39447236,0.055879395,1.2755008,0.15152708,True
0.39698493,0.055879395,1.2755008,0.15181467,True
0.39949748,0.055879395,1.2755008,0.15210332,True
0.40201005,0.055879395,1.2755008,0.15239309,True
0.4045226,0.055879395,1.2755008,0.15268417,True
0.40703517,0.055879395,1.2755008,0.15297642,True
0.40954775,0.055879395,1.2755008,0.15326989,True
0.4120603,0.055879395,1.2755008,0.15356442,True
0.41457286,0.055879395,1.2755008,0.15386036,True
0.4170854,0.055879395,1.2755008,0.1541574,True
0.41959798,0.055879395,1.2755008,0.15445587,True
0.42211056,0.055879395,1.2755008,0.1547555,True
0.4246231,0.055879395,1.2755008,0.15505631,True
0.42713568,0.055879395,1.2755008,0.15537947,True
0.42964825,0.055879395,1.2755008,0.15568052,True
0.4321608,0.055879395,1.2755008,0.15598294,True
0.43467337,0.055879395,1.2755008,0.15627323,True
0.4371859,0.055879395,1.2755008,0.15659907,True
0.4396985,0.055879395,1.2755008,0.15690565,True
0.44221106,0.055879395,1.2755008,0.15721366,True
0.4447236,0.055879395,1.2755008,0.15752292,True
0.44723618,0.055879395,1.2755008,0.15783376,True
0.44974872,0.055879395,1.2755008,0.15814605,True
0.4522613,0.055879395,1.2755008,0.15845978,True
0.45477387,0.055879395,1.2755008,0.15877342,True
0.45728642,0.055879395,1.2755008,0.15910996,True
0.459799,0.055879395,1.2755008,0.15942818,True
0.46231157,0.055879395,1.2755008,0.15974793,True
0.4648241,0.055879395,1.2755008,0.16006905,True
0.46733668,0.055879395,1.2755008,0.160392,True
0.46984923,0.055879395,1.2755008,0.16071631,True
0.4723618,0.055879395,1.2755008,0.16104226,True
0.47487438,0.055879395,1.2755008,0.16136995,True
0.47738692,0.055879395,1.2755008,0.16169922,True
0.4798995,0.055879395,1.2755008,0.16203004,True
